epoch,train_loss,train_acc,test_acc
1,6.414685361525592,8.642,10.31
2,5.3991851782249975,18.93,18.67
3,4.628922907592695,28.068,26.43
4,4.11165292244738,34.242,33.18
5,3.7380779765146164,39.444,36.39
6,3.4563384403658035,43.166,33.21
7,3.2389757749064803,46.502,43.01
8,3.050270911677719,48.766,46.15
9,2.9156361601846603,50.708,47.28
10,2.7912180509103837,52.388,47.48
11,2.707304185003881,53.84,47.01
12,2.6108538634941705,55.086,48.78
13,2.5282438978209827,56.496,49.77
14,2.453774447941109,57.53,52.82
15,2.403986093943076,58.594,51.92
16,2.3442699323834666,59.2,53.4
17,2.3054825177278055,59.754,54.84
18,2.2598932179648554,60.424,53.48
19,2.227056694762481,61.15,52.65
20,2.183756338360974,61.77,54.18
21,2.1446279781248867,62.284,56.52
22,2.1293157287265942,62.538,54.7
23,2.0860220745701312,63.014,55.51
24,2.066673707779106,63.69,56.43
25,2.0417066794222274,63.942,56.06
26,2.013412597539175,64.304,56.69
27,2.0003483518005334,64.562,58.05
28,1.9852293245017987,64.528,56.19
29,1.9747786454837342,65.154,57.61
30,1.9443013457690967,65.418,53.61
31,1.9345992806622438,65.65,57.59
32,1.917110810499362,66.018,56.51
33,1.9016055963228427,66.03,58.71
34,1.8838046331844671,66.346,57.06
35,1.8727933970253792,66.722,58.04
36,1.8599325985554844,66.76,58.33
37,1.8588041329322873,66.812,57.31
38,1.8416954913102757,67.208,57.14
39,1.8380580088671516,67.106,58.92
40,1.8313783931610224,67.234,56.22
41,1.8261796056157182,67.248,55.54
42,1.7982108711891467,67.968,58.0
43,1.8005359334409083,67.574,56.77
44,1.7857638658465023,68.28,58.46
45,1.7778012551310118,68.446,59.93
46,1.777461368714452,68.41,59.53
47,1.7605881437926036,68.51,57.45
48,1.761777792440351,68.356,58.46
49,1.7576649259118473,68.416,58.68
50,1.7398838109677406,68.84,58.65
51,1.738200244391361,68.998,59.49
52,1.739808411244541,68.672,58.37
53,1.7258650579720811,68.97,55.99
54,1.7170308081390302,69.334,58.05
55,1.7149786193047643,69.328,59.26
56,1.710090535071195,69.41,59.36
57,1.7104697745779287,69.214,61.03
58,1.6953997947370913,69.732,58.92
59,1.720054324325698,69.186,58.8
60,1.6747413382810705,70.11,59.33
61,1.3247909058085487,76.546,67.04
62,1.2175449094808926,78.618,67.24
63,1.1813789798170709,79.252,67.63
64,1.1552988350238946,79.66,67.48
65,1.1425971864434459,80.05,67.55
66,1.127717512647819,80.212,67.55
67,1.1139897528816671,80.568,67.76
68,1.1026784830995837,80.686,67.56
69,1.0892541585371012,80.926,67.91
70,1.0888599536912826,81.11,67.6
71,1.0771648296919625,81.41,67.44
72,1.0664816587172505,81.622,67.83
73,1.0633327759745177,81.586,67.74
74,1.0569218907819684,81.658,67.31
75,1.0533822989829666,81.756,67.43
76,1.049550436341854,82.076,67.69
77,1.0387073084521476,82.062,67.83
78,1.0406055833067736,82.192,67.49
79,1.0324035084156125,82.258,67.54
80,1.0276998340931085,82.072,67.77
81,0.9868401526795019,83.246,68.15
82,0.9717082401065875,83.702,68.17
83,0.9736564177686297,83.556,68.25
84,0.9747386051870673,83.516,68.01
85,0.9665261688439742,83.854,68.17
86,0.9687894245852595,83.732,68.1
87,0.9707152774876646,83.656,68.19
88,0.9642495817845435,83.786,68.06
89,0.9646231449778427,83.742,68.07
90,0.9656512193057848,83.806,68.16
91,0.9637468577650807,83.968,68.29
92,0.9616732967784033,84.158,68.13
93,0.9587346158369118,84.02,68.11
94,0.9625555075647886,83.854,68.01
95,0.9581749388933791,84.006,68.01
96,0.9566682670122523,83.964,68.07
97,0.9618653025468598,83.898,68.12
98,0.9559709089796257,83.956,67.91
99,0.9612113165733455,84.03,68.21
100,0.9594642936116289,83.968,68.16
